"","hour","ID","lat","lon","Det","Diel","tidemeters","tidestate","benthos","rugosity","habitat","depth"
"11749","2018-07-28 07","BTT44",24.58004999,-81.878383,0,"Day",0.127892,"low","sand",2,"basin",2.7432
"11750","2018-07-28 08","BTT44",24.58004999,-81.878383,0,"Day",0.111318,"low","sand",2,"basin",2.7432
"11751","2018-07-28 09","BTT44",24.58004999,-81.878383,0,"Day",0.134053,"low","sand",2,"basin",2.7432
"11752","2018-07-28 10","BTT44",24.58004999,-81.878383,0,"Day",0.19361,"incoming","sand",2,"basin",2.7432
"11753","2018-07-28 11","BTT44",24.58004999,-81.878383,0,"Day",0.273419,"incoming","sand",2,"basin",2.7432
"11754","2018-07-28 12","BTT44",24.58004999,-81.878383,0,"Day",0.354947,"incoming","sand",2,"basin",2.7432
"11755","2018-07-28 13","BTT44",24.58004999,-81.878383,0,"Day",0.421894,"high","sand",2,"basin",2.7432
"11756","2018-07-28 14","BTT44",24.58004999,-81.878383,0,"Day",0.45931,"high","sand",2,"basin",2.7432
"11757","2018-07-28 15","BTT44",24.58004999,-81.878383,0,"Day",0.454904,"high","sand",2,"basin",2.7432
"11758","2018-07-28 16","BTT44",24.58004999,-81.878383,0,"Day",0.406788,"outgoing","sand",2,"basin",2.7432
"11759","2018-07-28 17","BTT44",24.58004999,-81.878383,0,"Day",0.319606,"outgoing","sand",2,"basin",2.7432
"11760","2018-07-28 18","BTT44",24.58004999,-81.878383,0,"Day",0.209983,"outgoing","sand",2,"basin",2.7432
"11761","2018-07-28 19","BTT44",24.58004999,-81.878383,0,"Day",0.102887,"outgoing","sand",2,"basin",2.7432
"11762","2018-07-28 20","BTT44",24.58004999,-81.878383,0,"Day",0.022728,"low","sand",2,"basin",2.7432
"11763","2018-07-28 21","BTT44",24.58004999,-81.878383,0,"Night",-0.01572,"low","sand",2,"basin",2.7432
"11764","2018-07-28 22","BTT44",24.58004999,-81.878383,0,"Night",-0.009592,"low","sand",2,"basin",2.7432
"11765","2018-07-28 23","BTT44",24.58004999,-81.878383,0,"Night",0.035845,"incoming","sand",2,"basin",2.7432
"11766","2018-07-29 00","BTT44",24.58004999,-81.878383,0,"Night",0.104558,"incoming","sand",2,"basin",2.7432
"11767","2018-07-29 01","BTT44",24.58004999,-81.878383,0,"Night",0.18017,"incoming","sand",2,"basin",2.7432
"11768","2018-07-29 02","BTT44",24.58004999,-81.878383,0,"Night",0.246871,"incoming","sand",2,"basin",2.7432
"11769","2018-07-29 03","BTT44",24.58004999,-81.878383,0,"Night",0.288514,"high","sand",2,"basin",2.7432
"11770","2018-07-29 04","BTT44",24.58004999,-81.878383,0,"Night",0.292896,"high","sand",2,"basin",2.7432
"11771","2018-07-29 05","BTT44",24.58004999,-81.878383,0,"Night",0.263155,"high","sand",2,"basin",2.7432
"11772","2018-07-29 06","BTT44",24.58004999,-81.878383,0,"Night",0.210759,"outgoing","sand",2,"basin",2.7432
"11773","2018-07-29 07","BTT44",24.58004999,-81.878383,0,"Day",0.155247,"outgoing","sand",2,"basin",2.7432
"11774","2018-07-29 08","BTT44",24.58004999,-81.878383,0,"Day",0.117979,"low","sand",2,"basin",2.7432
"11775","2018-07-29 09","BTT44",24.58004999,-81.878383,0,"Day",0.114013,"low","sand",2,"basin",2.7432
"11776","2018-07-29 10","BTT44",24.58004999,-81.878383,0,"Day",0.151168,"low","sand",2,"basin",2.7432
"11777","2018-07-29 11","BTT44",24.58004999,-81.878383,0,"Day",0.219725,"incoming","sand",2,"basin",2.7432
"11778","2018-07-29 12","BTT44",24.58004999,-81.878383,0,"Day",0.301725,"incoming","sand",2,"basin",2.7432
"11779","2018-07-29 13","BTT44",24.58004999,-81.878383,0,"Day",0.379582,"incoming","sand",2,"basin",2.7432
"11780","2018-07-29 14","BTT44",24.58004999,-81.878383,0,"Day",0.437362,"high","sand",2,"basin",2.7432
"11781","2018-07-29 15","BTT44",24.58004999,-81.878383,0,"Day",0.459744,"high","sand",2,"basin",2.7432
"11782","2018-07-29 16","BTT44",24.58004999,-81.878383,0,"Day",0.438179,"high","sand",2,"basin",2.7432
"11783","2018-07-29 17","BTT44",24.58004999,-81.878383,0,"Day",0.373627,"outgoing","sand",2,"basin",2.7432
"11784","2018-07-29 18","BTT44",24.58004999,-81.878383,0,"Day",0.275872,"outgoing","sand",2,"basin",2.7432
"11785","2018-07-29 19","BTT44",24.58004999,-81.878383,0,"Day",0.166118,"outgoing","sand",2,"basin",2.7432
"11786","2018-07-29 20","BTT44",24.58004999,-81.878383,0,"Day",0.070339,"outgoing","sand",2,"basin",2.7432
"11787","2018-07-29 21","BTT44",24.58004999,-81.878383,0,"Night",0.009398,"low","sand",2,"basin",2.7432
"11788","2018-07-29 22","BTT44",24.58004999,-81.878383,0,"Night",-0.00781,"low","sand",2,"basin",2.7432
"11789","2018-07-29 23","BTT44",24.58004999,-81.878383,0,"Night",0.018783,"low","sand",2,"basin",2.7432
"11790","2018-07-30 00","BTT44",24.58004999,-81.878383,0,"Night",0.077888,"incoming","sand",2,"basin",2.7432
"11791","2018-07-30 01","BTT44",24.58004999,-81.878383,0,"Night",0.152747,"incoming","sand",2,"basin",2.7432
"11792","2018-07-30 02","BTT44",24.58004999,-81.878383,0,"Night",0.227347,"incoming","sand",2,"basin",2.7432
"11793","2018-07-30 03","BTT44",24.58004999,-81.878383,0,"Night",0.285371,"high","sand",2,"basin",2.7432
"11794","2018-07-30 04","BTT44",24.58004999,-81.878383,0,"Night",0.311035,"high","sand",2,"basin",2.7432
"11795","2018-07-30 05","BTT44",24.58004999,-81.878383,0,"Night",0.298019,"high","sand",2,"basin",2.7432
"11796","2018-07-30 06","BTT44",24.58004999,-81.878383,0,"Night",0.254198,"outgoing","sand",2,"basin",2.7432
"11797","2018-07-30 07","BTT44",24.58004999,-81.878383,0,"Day",0.194721,"outgoing","sand",2,"basin",2.7432
"11798","2018-07-30 08","BTT44",24.58004999,-81.878383,0,"Day",0.141294,"low","sand",2,"basin",2.7432
"11799","2018-07-30 09","BTT44",24.58004999,-81.878383,0,"Day",0.113506,"low","sand",2,"basin",2.7432
"11800","2018-07-30 10","BTT44",24.58004999,-81.878383,0,"Day",0.123052,"low","sand",2,"basin",2.7432
"11801","2018-07-30 11","BTT44",24.58004999,-81.878383,0,"Day",0.171661,"incoming","sand",2,"basin",2.7432
"11802","2018-07-30 12","BTT44",24.58004999,-81.878383,0,"Day",0.244793,"incoming","sand",2,"basin",2.7432
"11803","2018-07-30 13","BTT44",24.58004999,-81.878383,0,"Day",0.324587,"incoming","sand",2,"basin",2.7432
"11804","2018-07-30 14","BTT44",24.58004999,-81.878383,0,"Day",0.394671,"incoming","sand",2,"basin",2.7432
"11805","2018-07-30 15","BTT44",24.58004999,-81.878383,0,"Day",0.439767,"high","sand",2,"basin",2.7432
"11806","2018-07-30 16","BTT44",24.58004999,-81.878383,0,"Day",0.445716,"high","sand",2,"basin",2.7432
"11807","2018-07-30 17","BTT44",24.58004999,-81.878383,0,"Day",0.408715,"high","sand",2,"basin",2.7432
"11808","2018-07-30 18","BTT44",24.58004999,-81.878383,0,"Day",0.332225,"outgoing","sand",2,"basin",2.7432
"11809","2018-07-30 19","BTT44",24.58004999,-81.878383,0,"Day",0.230912,"outgoing","sand",2,"basin",2.7432
"11810","2018-07-30 20","BTT44",24.58004999,-81.878383,0,"Day",0.128618,"outgoing","sand",2,"basin",2.7432
"11811","2018-07-30 21","BTT44",24.58004999,-81.878383,0,"Night",0.049918,"low","sand",2,"basin",2.7432
"11812","2018-07-30 22","BTT44",24.58004999,-81.878383,0,"Night",0.010729,"low","sand",2,"basin",2.7432
"11813","2018-07-30 23","BTT44",24.58004999,-81.878383,0,"Night",0.01527,"low","sand",2,"basin",2.7432
"11814","2018-07-31 00","BTT44",24.58004999,-81.878383,0,"Night",0.059456,"incoming","sand",2,"basin",2.7432
"11815","2018-07-31 01","BTT44",24.58004999,-81.878383,0,"Night",0.12768,"incoming","sand",2,"basin",2.7432
"11816","2018-07-31 02","BTT44",24.58004999,-81.878383,0,"Night",0.203724,"incoming","sand",2,"basin",2.7432
"11817","2018-07-31 03","BTT44",24.58004999,-81.878383,0,"Night",0.272108,"incoming","sand",2,"basin",2.7432
"11818","2018-07-31 04","BTT44",24.58004999,-81.878383,0,"Night",0.316848,"high","sand",2,"basin",2.7432
"11819","2018-07-31 05","BTT44",24.58004999,-81.878383,0,"Night",0.324593,"high","sand",2,"basin",2.7432
"11820","2018-07-31 06","BTT44",24.58004999,-81.878383,0,"Night",0.296192,"high","sand",2,"basin",2.7432
"11821","2018-07-31 07","BTT44",24.58004999,-81.878383,0,"Day",0.241556,"outgoing","sand",2,"basin",2.7432
"11822","2018-07-31 08","BTT44",24.58004999,-81.878383,0,"Day",0.179134,"outgoing","sand",2,"basin",2.7432
"11823","2018-07-31 09","BTT44",24.58004999,-81.878383,0,"Day",0.130864,"low","sand",2,"basin",2.7432
"11824","2018-07-31 10","BTT44",24.58004999,-81.878383,0,"Day",0.113125,"low","sand",2,"basin",2.7432
"11825","2018-07-31 11","BTT44",24.58004999,-81.878383,0,"Day",0.134465,"low","sand",2,"basin",2.7432
"11826","2018-07-31 12","BTT44",24.58004999,-81.878383,0,"Day",0.189961,"incoming","sand",2,"basin",2.7432
"11827","2018-07-31 13","BTT44",24.58004999,-81.878383,0,"Day",0.263007,"incoming","sand",2,"basin",2.7432
"11828","2018-07-31 14","BTT44",24.58004999,-81.878383,0,"Day",0.336671,"incoming","sand",2,"basin",2.7432
"11829","2018-07-31 15","BTT44",24.58004999,-81.878383,0,"Day",0.39612,"high","sand",2,"basin",2.7432
"11830","2018-07-31 16","BTT44",24.58004999,-81.878383,0,"Day",0.427039,"high","sand",2,"basin",2.7432
"11831","2018-07-31 17","BTT44",24.58004999,-81.878383,0,"Day",0.418482,"high","sand",2,"basin",2.7432
"11832","2018-07-31 18","BTT44",24.58004999,-81.878383,0,"Day",0.370051,"outgoing","sand",2,"basin",2.7432
"11833","2018-07-31 19","BTT44",24.58004999,-81.878383,0,"Day",0.288319,"outgoing","sand",2,"basin",2.7432
"11834","2018-07-31 20","BTT44",24.58004999,-81.878383,0,"Day",0.191117,"outgoing","sand",2,"basin",2.7432
"11835","2018-07-31 21","BTT44",24.58004999,-81.878383,0,"Night",0.102696,"outgoing","sand",2,"basin",2.7432
"11836","2018-07-31 22","BTT44",24.58004999,-81.878383,0,"Night",0.044322,"low","sand",2,"basin",2.7432
"11837","2018-07-31 23","BTT44",24.58004999,-81.878383,0,"Night",0.026727,"low","sand",2,"basin",2.7432
"11838","2018-08-01 00","BTT44",24.58004999,-81.878383,0,"Night",0.051557,"low","sand",2,"basin",2.7432
"11839","2018-08-01 01","BTT44",24.58004999,-81.878383,0,"Night",0.108468,"incoming","sand",2,"basin",2.7432
"11840","2018-08-01 02","BTT44",24.58004999,-81.878383,0,"Night",0.180757,"incoming","sand",2,"basin",2.7432
"11841","2018-08-01 03","BTT44",24.58004999,-81.878383,0,"Night",0.253094,"incoming","sand",2,"basin",2.7432
"11842","2018-08-01 04","BTT44",24.58004999,-81.878383,0,"Night",0.310852,"high","sand",2,"basin",2.7432
"11843","2018-08-01 05","BTT44",24.58004999,-81.878383,0,"Night",0.339501,"high","sand",2,"basin",2.7432
"11844","2018-08-01 06","BTT44",24.58004999,-81.878383,0,"Night",0.330684,"high","sand",2,"basin",2.7432
"11845","2018-08-01 07","BTT44",24.58004999,-81.878383,0,"Day",0.289336,"outgoing","sand",2,"basin",2.7432
"11846","2018-08-01 08","BTT44",24.58004999,-81.878383,0,"Day",0.22753,"outgoing","sand",2,"basin",2.7432
"11847","2018-08-01 09","BTT44",24.58004999,-81.878383,0,"Day",0.165278,"outgoing","sand",2,"basin",2.7432
"11848","2018-08-01 10","BTT44",24.58004999,-81.878383,0,"Day",0.123066,"low","sand",2,"basin",2.7432
"11849","2018-08-01 11","BTT44",24.58004999,-81.878383,0,"Day",0.113812,"low","sand",2,"basin",2.7432
"11850","2018-08-01 12","BTT44",24.58004999,-81.878383,0,"Day",0.142758,"low","sand",2,"basin",2.7432
"11851","2018-08-01 13","BTT44",24.58004999,-81.878383,0,"Day",0.200196,"incoming","sand",2,"basin",2.7432
"11852","2018-08-01 14","BTT44",24.58004999,-81.878383,0,"Day",0.269294,"incoming","sand",2,"basin",2.7432
"11853","2018-08-01 15","BTT44",24.58004999,-81.878383,0,"Day",0.334523,"incoming","sand",2,"basin",2.7432
"11854","2018-08-01 16","BTT44",24.58004999,-81.878383,0,"Day",0.382484,"high","sand",2,"basin",2.7432
"11855","2018-08-01 17","BTT44",24.58004999,-81.878383,0,"Day",0.400487,"high","sand",2,"basin",2.7432
"11856","2018-08-01 18","BTT44",24.58004999,-81.878383,0,"Day",0.381896,"high","sand",2,"basin",2.7432
"11857","2018-06-01 01","BTT45",24.60280099,-81.88065701,0,"Night",-0.201476,"outgoing","seagrass",2,"bank",2.77368
"11858","2018-06-01 02","BTT45",24.60280099,-81.88065701,0,"Night",-0.479258,"low","seagrass",2,"bank",2.77368
"11859","2018-06-01 03","BTT45",24.60280099,-81.88065701,0,"Night",-0.616818,"low","seagrass",2,"bank",2.77368
"11860","2018-06-01 04","BTT45",24.60280099,-81.88065701,0,"Night",-0.594949,"low","seagrass",2,"bank",2.77368
"11861","2018-06-01 05","BTT45",24.60280099,-81.88065701,0,"Night",-0.45781,"incoming","seagrass",2,"bank",2.77368
"11862","2018-06-01 06","BTT45",24.60280099,-81.88065701,0,"Night",-0.243881,"incoming","seagrass",2,"bank",2.77368
"11863","2018-06-01 07","BTT45",24.60280099,-81.88065701,0,"Day",0.006608,"incoming","seagrass",2,"bank",2.77368
"11864","2018-06-01 08","BTT45",24.60280099,-81.88065701,0,"Day",0.275098,"high","seagrass",2,"bank",2.77368
"11865","2018-06-01 09","BTT45",24.60280099,-81.88065701,0,"Day",0.387616,"high","seagrass",2,"bank",2.77368
"11866","2018-06-01 10","BTT45",24.60280099,-81.88065701,0,"Day",0.336283,"high","seagrass",2,"bank",2.77368
"11867","2018-06-01 11","BTT45",24.60280099,-81.88065701,0,"Day",0.163809,"outgoing","seagrass",2,"bank",2.77368
"11868","2018-06-01 12","BTT45",24.60280099,-81.88065701,0,"Day",-0.078923,"outgoing","seagrass",2,"bank",2.77368
"11869","2018-06-01 13","BTT45",24.60280099,-81.88065701,0,"Day",-0.340655,"outgoing","seagrass",2,"bank",2.77368
"11870","2018-06-01 14","BTT45",24.60280099,-81.88065701,0,"Day",-0.605115,"low","seagrass",2,"bank",2.77368
"11871","2018-06-01 15","BTT45",24.60280099,-81.88065701,0,"Day",-0.752049,"low","seagrass",2,"bank",2.77368
"11872","2018-06-01 16","BTT45",24.60280099,-81.88065701,0,"Day",-0.724485,"low","seagrass",2,"bank",2.77368
"11873","2018-06-01 17","BTT45",24.60280099,-81.88065701,0,"Day",-0.556501,"incoming","seagrass",2,"bank",2.77368
"11874","2018-06-01 18","BTT45",24.60280099,-81.88065701,0,"Day",-0.304421,"incoming","seagrass",2,"bank",2.77368
"11875","2018-06-01 19","BTT45",24.60280099,-81.88065701,0,"Day",-0.004622,"incoming","seagrass",2,"bank",2.77368
"11876","2018-06-01 20","BTT45",24.60280099,-81.88065701,0,"Day",0.37228,"incoming","seagrass",2,"bank",2.77368
"11877","2018-06-01 21","BTT45",24.60280099,-81.88065701,0,"Night",0.608699,"high","seagrass",2,"bank",2.77368
"11878","2018-06-01 22","BTT45",24.60280099,-81.88065701,0,"Night",0.659756,"high","seagrass",2,"bank",2.77368
"11879","2018-06-01 23","BTT45",24.60280099,-81.88065701,0,"Night",0.560026,"high","seagrass",2,"bank",2.77368
"11880","2018-06-02 00","BTT45",24.60280099,-81.88065701,0,"Night",0.34297,"outgoing","seagrass",2,"bank",2.77368
"11881","2018-06-02 01","BTT45",24.60280099,-81.88065701,0,"Night",-0.003917,"outgoing","seagrass",2,"bank",2.77368
"11882","2018-06-02 02","BTT45",24.60280099,-81.88065701,0,"Night",-0.288509,"outgoing","seagrass",2,"bank",2.77368
"11883","2018-06-02 03","BTT45",24.60280099,-81.88065701,0,"Night",-0.516605,"low","seagrass",2,"bank",2.77368
"11884","2018-06-02 04","BTT45",24.60280099,-81.88065701,0,"Night",-0.59615,"low","seagrass",2,"bank",2.77368
"11885","2018-06-02 05","BTT45",24.60280099,-81.88065701,0,"Night",-0.529717,"low","seagrass",2,"bank",2.77368
"11886","2018-06-02 06","BTT45",24.60280099,-81.88065701,0,"Night",-0.372593,"incoming","seagrass",2,"bank",2.77368
"11887","2018-06-02 07","BTT45",24.60280099,-81.88065701,0,"Day",-0.160686,"incoming","seagrass",2,"bank",2.77368
"11888","2018-06-02 08","BTT45",24.60280099,-81.88065701,0,"Day",0.083375,"incoming","seagrass",2,"bank",2.77368
"11889","2018-06-02 09","BTT45",24.60280099,-81.88065701,0,"Day",0.292525,"high","seagrass",2,"bank",2.77368
"11890","2018-06-02 10","BTT45",24.60280099,-81.88065701,0,"Day",0.342583,"high","seagrass",2,"bank",2.77368
"11891","2018-06-02 11","BTT45",24.60280099,-81.88065701,0,"Day",0.242437,"high","seagrass",2,"bank",2.77368
"11892","2018-06-02 12","BTT45",24.60280099,-81.88065701,0,"Day",0.049584,"outgoing","seagrass",2,"bank",2.77368
"11893","2018-06-02 13","BTT45",24.60280099,-81.88065701,0,"Day",-0.154396,"outgoing","seagrass",2,"bank",2.77368
"11894","2018-06-02 14","BTT45",24.60280099,-81.88065701,0,"Day",-0.398461,"outgoing","seagrass",2,"bank",2.77368
"11895","2018-06-02 15","BTT45",24.60280099,-81.88065701,0,"Day",-0.621108,"low","seagrass",2,"bank",2.77368
"11896","2018-06-02 16","BTT45",24.60280099,-81.88065701,0,"Day",-0.713261,"low","seagrass",2,"bank",2.77368
"11897","2018-06-02 17","BTT45",24.60280099,-81.88065701,0,"Day",-0.640188,"low","seagrass",2,"bank",2.77368
"11898","2018-06-02 18","BTT45",24.60280099,-81.88065701,0,"Day",-0.453254,"incoming","seagrass",2,"bank",2.77368
"11899","2018-06-02 19","BTT45",24.60280099,-81.88065701,0,"Day",-0.205725,"incoming","seagrass",2,"bank",2.77368
"11900","2018-06-02 20","BTT45",24.60280099,-81.88065701,0,"Day",0.09204,"incoming","seagrass",2,"bank",2.77368
"11901","2018-06-02 21","BTT45",24.60280099,-81.88065701,0,"Night",0.40955,"high","seagrass",2,"bank",2.77368
"11902","2018-06-02 22","BTT45",24.60280099,-81.88065701,0,"Night",0.574171,"high","seagrass",2,"bank",2.77368
"11903","2018-06-02 23","BTT45",24.60280099,-81.88065701,0,"Night",0.566436,"high","seagrass",2,"bank",2.77368
"11904","2018-06-03 00","BTT45",24.60280099,-81.88065701,0,"Night",0.434354,"outgoing","seagrass",2,"bank",2.77368
"11905","2018-06-03 01","BTT45",24.60280099,-81.88065701,0,"Night",0.207972,"outgoing","seagrass",2,"bank",2.77368
"11906","2018-06-03 02","BTT45",24.60280099,-81.88065701,0,"Night",-0.08665,"outgoing","seagrass",2,"bank",2.77368
"11907","2018-06-03 03","BTT45",24.60280099,-81.88065701,0,"Night",-0.343908,"outgoing","seagrass",2,"bank",2.77368
"11908","2018-06-03 04","BTT45",24.60280099,-81.88065701,0,"Night",-0.525718,"low","seagrass",2,"bank",2.77368
"11909","2018-06-03 05","BTT45",24.60280099,-81.88065701,0,"Night",-0.559953,"low","seagrass",2,"bank",2.77368
"11910","2018-06-03 06","BTT45",24.60280099,-81.88065701,0,"Night",-0.467118,"low","seagrass",2,"bank",2.77368
"11911","2018-06-03 07","BTT45",24.60280099,-81.88065701,0,"Day",-0.305616,"incoming","seagrass",2,"bank",2.77368
"11912","2018-06-03 08","BTT45",24.60280099,-81.88065701,0,"Day",-0.105182,"incoming","seagrass",2,"bank",2.77368
"11913","2018-06-03 09","BTT45",24.60280099,-81.88065701,0,"Day",0.119171,"incoming","seagrass",2,"bank",2.77368
"11914","2018-06-03 10","BTT45",24.60280099,-81.88065701,0,"Day",0.277108,"high","seagrass",2,"bank",2.77368
"11915","2018-06-03 11","BTT45",24.60280099,-81.88065701,0,"Day",0.282483,"high","seagrass",2,"bank",2.77368
"11916","2018-06-03 12","BTT45",24.60280099,-81.88065701,0,"Day",0.161361,"high","seagrass",2,"bank",2.77368
"11917","2018-06-03 13","BTT45",24.60280099,-81.88065701,0,"Day",-0.018873,"outgoing","seagrass",2,"bank",2.77368
"11918","2018-06-03 14","BTT45",24.60280099,-81.88065701,0,"Day",-0.196007,"outgoing","seagrass",2,"bank",2.77368
"11919","2018-06-03 15","BTT45",24.60280099,-81.88065701,0,"Day",-0.419062,"outgoing","seagrass",2,"bank",2.77368
"11920","2018-06-03 16","BTT45",24.60280099,-81.88065701,0,"Day",-0.604801,"low","seagrass",2,"bank",2.77368
"11921","2018-06-03 17","BTT45",24.60280099,-81.88065701,0,"Day",-0.656314,"low","seagrass",2,"bank",2.77368
"11922","2018-06-03 18","BTT45",24.60280099,-81.88065701,0,"Day",-0.5589,"low","seagrass",2,"bank",2.77368
"11923","2018-06-03 19","BTT45",24.60280099,-81.88065701,0,"Day",-0.37299,"incoming","seagrass",2,"bank",2.77368
"11924","2018-06-03 20","BTT45",24.60280099,-81.88065701,0,"Day",-0.14285,"incoming","seagrass",2,"bank",2.77368
"11925","2018-06-03 21","BTT45",24.60280099,-81.88065701,0,"Night",0.137463,"incoming","seagrass",2,"bank",2.77368
"11926","2018-06-03 22","BTT45",24.60280099,-81.88065701,0,"Night",0.399815,"high","seagrass",2,"bank",2.77368
"11927","2018-06-03 23","BTT45",24.60280099,-81.88065701,0,"Night",0.510325,"high","seagrass",2,"bank",2.77368
"11928","2018-06-04 00","BTT45",24.60280099,-81.88065701,0,"Night",0.467716,"high","seagrass",2,"bank",2.77368
"11929","2018-06-04 01","BTT45",24.60280099,-81.88065701,0,"Night",0.328169,"outgoing","seagrass",2,"bank",2.77368
"11930","2018-06-04 02","BTT45",24.60280099,-81.88065701,0,"Night",0.107887,"outgoing","seagrass",2,"bank",2.77368
"11931","2018-06-04 03","BTT45",24.60280099,-81.88065701,0,"Night",-0.142204,"outgoing","seagrass",2,"bank",2.77368
"11932","2018-06-04 04","BTT45",24.60280099,-81.88065701,0,"Night",-0.374627,"outgoing","seagrass",2,"bank",2.77368
"11933","2018-06-04 05","BTT45",24.60280099,-81.88065701,0,"Night",-0.520324,"low","seagrass",2,"bank",2.77368
"11934","2018-06-04 06","BTT45",24.60280099,-81.88065701,0,"Night",-0.525128,"low","seagrass",2,"bank",2.77368
"11935","2018-06-04 07","BTT45",24.60280099,-81.88065701,0,"Day",-0.422874,"low","seagrass",2,"bank",2.77368
